,date,tweet,sentence,num_sentence,average_sentence_length,tokens,count_tokens
1381,2018-05-23,Joanna Chiu in FP on #MeToo among journalists posted in #China: 多名驻华外国男记者患有晚期直男癌 西方新闻机构驻外分社里的色狼既有害于同事，也有害于新闻报道 @LINK ,['Joanna Chiu in FP on #MeToo among journalists posted in #China: 多名驻华外国男记者患有晚期直男癌 西方新闻机构驻外分社里的色狼既有害于同事，也有害于新闻报道 @LINK'],1,41,"['Joanna', 'Chiu', 'in', 'FP', 'on', '#', 'MeToo', 'among', 'journalists', 'posted', 'in', '#', 'China', ':', '多名', '驻华', '外国', '男', '记者', '患有', '晚期', '直男癌', '西方', '新闻', '机构', '驻外', '分社', '里', '的', '色狼', '既', '有害', '于', '同事', '，', '也', '有害', '于', '新闻报道', '@', 'LINK']",41
1382,2018-05-23,[R18] 这R18片子的教战守则(错误示范)，隔天被吉而且上新闻版并挂 #metoo 标签...   [emo1102] [emo1043]  [emo1032]  [emo1124]  @LINK ... @LINK ,['[R18] 这R18片子的教战守则(错误示范)，隔天被吉而且上新闻版并挂 #metoo 标签...   [emo1102] [emo1043]  [emo1032]  [emo1124]  @LINK\xa0... @LINK'],1,44,"['[', 'R18', ']', '这', 'R18', '片子', '的', '教战', '守则', '(', '错误', '示范', ')', '，', '隔天', '被', '吉', '而且', '上', '新闻', '版', '并', '挂', '#', 'metoo', '标签', '...', '[', 'emo1102', ']', '[', 'emo1043', ']', '[', 'emo1032', ']', '[', 'emo1124', ']', '@', 'LINK', '...', '@', 'LINK']",44
1383,2018-05-21,安替疯狂转推女推友自拍算不算物化女性? #MeToo,"['安替疯狂转推女推友自拍算不算物化女性?', '#MeToo']",2,6,"['安替', '疯狂', '转', '推女', '推友', '自拍', '算不算', '物化', '女性', '?', '#', 'MeToo']",12
1384,2018-05-21,#metoo 昨天在星巴克坐着，遇到一中国男孩跟我搭讪，说是搭讪，是因为他以夸我衬衫好看为引子开始谈话，当然是说英语，因为这边美国默认的语言是英语。后来问我哪里人，我说中北的。他说他也是北京的，然后开始用中文聊天。整个过程我是比较紧张的，因为我怕他操我。现在的男人，不光女人怕，男人都怕,['#metoo 昨天在星巴克坐着，遇到一中国男孩跟我搭讪，说是搭讪，是因为他以夸我衬衫好看为引子开始谈话，当然是说英语，因为这边美国默认的语言是英语。后来问我哪里人，我说中北的。他说他也是北京的，然后开始用中文聊天。整个过程我是比较紧张的，因为我怕他操我。现在的男人，不光女人怕，男人都怕'],1,96,"['#', 'metoo', '昨天', '在', '星巴克', '坐', '着', '，', '遇到', '一', '中国', '男孩', '跟', '我', '搭讪', '，', '说', '是', '搭讪', '，', '是因为', '他', '以', '夸', '我', '衬衫', '好看', '为', '引子', '开始', '谈话', '，', '当然', '是', '说', '英语', '，', '因为', '这边', '美国', '默认', '的', '语言', '是', '英语', '。', '后来', '问', '我', '哪里', '人', '，', '我', '说', '中北', '的', '。', '他', '说', '他', '也', '是', '北京', '的', '，', '然后', '开始', '用', '中文', '聊天', '。', '整个', '过程', '我', '是', '比较', '紧张', '的', '，', '因为', '我怕', '他', '操', '我', '。', '现在', '的', '男人', '，', '不光', '女人', '怕', '，', '男人', '都', '怕']",96
1385,2018-05-21,【视频】又一起知名电影人的性丑闻！ 这次是著名电影《这个杀手不太冷》（Léon: The Professional）的导演卢贝松，被一名演员指控遭他下药性侵。#metoo  @LINK  pic.twitter.com/bAsPjxnqR2,['【视频】又一起知名电影人的性丑闻！ 这次是著名电影《这个杀手不太冷》（Léon: The Professional）的导演卢贝松，被一名演员指控遭他下药性侵。#metoo  @LINK\xa0 pic.twitter.com/bAsPjxnqR2'],1,54,"['【', '视频', '】', '又', '一起', '知名', '电影', '人', '的', '性丑闻', '！', '这次', '是', '著名', '电影', '《', '这个', '杀手', '不', '太冷', '》', '（', 'L', 'é', 'on', ':', 'The', 'Professional', '）', '的', '导演', '卢贝松', '，', '被', '一名', '演员', '指控', '遭', '他', '下', '药性', '侵', '。', '#', 'metoo', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'bAsPjxnqR2']",54
1386,2018-05-21,滴滴版 #metoo 还在进行中  @LINK …,['滴滴版 #metoo 还在进行中  @LINK\xa0…'],1,11,"['滴滴', '版', '#', 'metoo', '还', '在', '进行', '中', '@', 'LINK', '…']",11
1387,2018-05-21,酸民们是放错重点了吧？ 该受讨伐的是那些伸出狼爪的大叔！ >>>  @LINK  #metoo #suzy #秀智 #杨艺媛事件 @LINK ,['酸民们是放错重点了吧？ 该受讨伐的是那些伸出狼爪的大叔！ >>>  @LINK\xa0 #metoo #suzy #秀智 #杨艺媛事件 @LINK'],1,34,"['酸民们', '是', '放错', '重点', '了', '吧', '？', '该受', '讨伐', '的', '是', '那些', '伸出', '狼', '爪', '的', '大叔', '！', '>', '>', '>', '@', 'LINK', '#', 'metoo', '#', 'suzy', '#', '秀智', '#', '杨艺媛', '事件', '@', 'LINK']",34
1388,2018-05-20,《小偷家族》爆冷摘金棕榈 #MeToo 成电影节最热话题。仿佛全世界都在围剿郭文贵啊！郭强奸，老衲准备全球众筹，用你的题材拍部电影，也去参赛，没准也能得奖啊！#郭文贵末日  @LINK  pic.twitter.com/yG8GFyjZwR,['《小偷家族》爆冷摘金棕榈 #MeToo 成电影节最热话题。仿佛全世界都在围剿郭文贵啊！郭强奸，老衲准备全球众筹，用你的题材拍部电影，也去参赛，没准也能得奖啊！#郭文贵末日  @LINK\xa0 pic.twitter.com/yG8GFyjZwR'],1,60,"['《', '小偷', '家族', '》', '爆冷', '摘', '金棕榈', '#', 'MeToo', '成', '电影节', '最', '热', '话题', '。', '仿佛', '全世界', '都', '在', '围剿', '郭文贵', '啊', '！', '郭', '强奸', '，', '老衲', '准备', '全球', '众筹', '，', '用', '你', '的', '题材', '拍部', '电影', '，', '也', '去', '参赛', '，', '没准', '也', '能', '得奖', '啊', '！', '#', '郭文贵', '末日', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'yG8GFyjZwR']",60
1389,2018-05-19,Me Too+1！法国名导 #卢贝松 被控下药迷奸女星  #director #LucBesson @MENTION #metoo  →→ @LINK … pic.twitter.com/cxk8rZUKyd,['Me Too+1！法国名导 #卢贝松 被控下药迷奸女星  #director #LucBesson @MENTION #metoo  →→ @LINK\xa0… pic.twitter.com/cxk8rZUKyd'],1,33,"['Me', 'Too', '+', '1', '！', '法国', '名导', '#', '卢贝松', '被控', '下药', '迷奸', '女星', '#', 'director', '#', 'LucBesson', '@', 'MENTION', '#', 'metoo', '→', '→', '@', 'LINK', '…', 'pic', '.', 'twitter', '.', 'com', '/', 'cxk8rZUKyd']",33
1390,2018-05-19,太震惊！！连卢贝松大导演都卷入性侵疑云！！  【《露西》卢贝松爆性侵　遭控「茶里下药迷奸」27岁女星】  @LINK  #LucBesson #MeToo  pic.twitter.com/7v1s9EH0pr,['太震惊！！连卢贝松大导演都卷入性侵疑云！！  【《露西》卢贝松爆性侵\u3000遭控「茶里下药迷奸」27岁女星】  @LINK\xa0 #LucBesson #MeToo  pic.twitter.com/7v1s9EH0pr'],1,44,"['太', '震惊', '！', '！', '连', '卢贝松', '大', '导演', '都', '卷入', '性侵', '疑云', '！', '！', '【', '《', '露西', '》', '卢贝松', '爆性', '侵', '遭控', '「', '茶里', '下药', '迷奸', '」', '27', '岁', '女星', '】', '@', 'LINK', '#', 'LucBesson', '#', 'MeToo', 'pic', '.', 'twitter', '.', 'com', '/', '7v1s9EH0pr']",44
1391,2018-05-18,有一个公司的「前辈」，宴会结束后他硬著脸皮要陪我一起走，说他有责任送我安全回家。到了家，他突然说要上厕所而逼我开门。给他用下，他顺便开始洗澡了。老一套。#metoo,['有一个公司的「前辈」，宴会结束后他硬著脸皮要陪我一起走，说他有责任送我安全回家。到了家，他突然说要上厕所而逼我开门。给他用下，他顺便开始洗澡了。老一套。#metoo'],1,60,"['有', '一个', '公司', '的', '「', '前辈', '」', '，', '宴会', '结束', '后', '他', '硬', '著', '脸皮', '要', '陪', '我', '一起', '走', '，', '说', '他', '有', '责任', '送', '我', '安全', '回家', '。', '到', '了', '家', '，', '他', '突然', '说', '要', '上', '厕所', '而', '逼', '我', '开门', '。', '给', '他', '用', '下', '，', '他', '顺便', '开始', '洗澡', '了', '。', '老一套', '。', '#', 'metoo']",60
1392,2018-05-18,想起还年轻时候，公司同事们一起去喝酒，男同事们总问年轻女同事，你交往过几个男人啊？或妳第一次have sex是几岁的时候？这是大概十年前在日本非常普遍现象。#MeToo,['想起还年轻时候，公司同事们一起去喝酒，男同事们总问年轻女同事，你交往过几个男人啊？或妳第一次have sex是几岁的时候？这是大概十年前在日本非常普遍现象。#MeToo'],1,46,"['想起', '还', '年轻', '时候', '，', '公司', '同事', '们', '一起', '去', '喝酒', '，', '男同事', '们', '总问', '年轻', '女同事', '，', '你', '交往', '过', '几个', '男人', '啊', '？', '或', '妳', '第一次', 'have', 'sex', '是', '几岁', '的', '时候', '？', '这是', '大概', '十年', '前', '在', '日本', '非常', '普遍现象', '。', '#', 'MeToo']",46
1393,2018-05-18,前一段时间工作上遇到了一位中国男士，他总是好意的跟我讲，什么美女什么春天樱花等等，后来他开始跟别的女同事对比说，她哪里好而妳有不一样的优点等等。虽然我完全知道他是好意这么夸我，不过最后告诉他了，谢你、可我希望女生不再是要评价的存在... #MeToo,['前一段时间工作上遇到了一位中国男士，他总是好意的跟我讲，什么美女什么春天樱花等等，后来他开始跟别的女同事对比说，她哪里好而妳有不一样的优点等等。虽然我完全知道他是好意这么夸我，不过最后告诉他了，谢你、可我希望女生不再是要评价的存在... #MeToo'],1,78,"['前', '一段时间', '工作', '上', '遇到', '了', '一位', '中国', '男士', '，', '他', '总是', '好意', '的', '跟', '我', '讲', '，', '什么', '美女', '什么', '春天', '樱花', '等等', '，', '后来', '他', '开始', '跟', '别的', '女同事', '对比', '说', '，', '她', '哪里', '好', '而', '妳有', '不', '一样', '的', '优点', '等等', '。', '虽然', '我', '完全', '知道', '他', '是', '好意', '这么', '夸', '我', '，', '不过', '最后', '告诉', '他', '了', '，', '谢', '你', '、', '可', '我', '希望', '女生', '不再', '是', '要', '评价', '的', '存在', '...', '#', 'MeToo']",78
1394,2018-05-16,许多属于美国体操队的体操运动员受到队医的性虐待。 他们提起了民事诉讼。  那位队医当时属于密歇根州立大学。 在这起诉讼中，密歇根州立大学决定向受害者支付总额为5亿美元的款项，并达成和解。  目前有332名体操运动员抱怨受伤。 被告的医生被判处175年有期徒刑。  #MeToo,['许多属于美国体操队的体操运动员受到队医的性虐待。 他们提起了民事诉讼。  那位队医当时属于密歇根州立大学。 在这起诉讼中，密歇根州立大学决定向受害者支付总额为5亿美元的款项，并达成和解。  目前有332名体操运动员抱怨受伤。 被告的医生被判处175年有期徒刑。  #MeToo'],1,66,"['许多', '属于', '美国', '体操队', '的', '体操', '运动员', '受到', '队医', '的', '性虐待', '。', '他们', '提起', '了', '民事诉讼', '。', '那位', '队医', '当时', '属于', '密歇根', '州立大学', '。', '在', '这起', '诉讼', '中', '，', '密歇根', '州立大学', '决定', '向', '受害者', '支付', '总额', '为', '5', '亿美元', '的', '款项', '，', '并', '达成', '和解', '。', '目前', '有', '332', '名', '体操', '运动员', '抱怨', '受伤', '。', '被告', '的', '医生', '被', '判处', '175', '年', '有期徒刑', '。', '#', 'MeToo']",66
1395,2018-05-16,许多属于美国体操队的体操运动员受到队医的性虐待。 他们提起了民事诉讼。  那位队医当时属于密歇根州立大学。 在这起诉讼中，密歇根州立大学决定向受害者支付总额为5亿美元的款项，并达成和解。  目前有332名体操运动员抱怨受伤。 被告的医生被判处175年有期徒刑。  #MeToo,['许多属于美国体操队的体操运动员受到队医的性虐待。 他们提起了民事诉讼。  那位队医当时属于密歇根州立大学。 在这起诉讼中，密歇根州立大学决定向受害者支付总额为5亿美元的款项，并达成和解。  目前有332名体操运动员抱怨受伤。 被告的医生被判处175年有期徒刑。  #MeToo'],1,66,"['许多', '属于', '美国', '体操队', '的', '体操', '运动员', '受到', '队医', '的', '性虐待', '。', '他们', '提起', '了', '民事诉讼', '。', '那位', '队医', '当时', '属于', '密歇根', '州立大学', '。', '在', '这起', '诉讼', '中', '，', '密歇根', '州立大学', '决定', '向', '受害者', '支付', '总额', '为', '5', '亿美元', '的', '款项', '，', '并', '达成', '和解', '。', '目前', '有', '332', '名', '体操', '运动员', '抱怨', '受伤', '。', '被告', '的', '医生', '被', '判处', '175', '年', '有期徒刑', '。', '#', 'MeToo']",66
1396,2018-05-16,酒后强吻女星还掏利器威胁，鲜肉男星遭法办丢工作 #이서원 #李瑞元 #李曙原 #LeeSeoWon #MeToo #sexualharassment @LINK …,['酒后强吻女星还掏利器威胁，鲜肉男星遭法办丢工作 #이서원 #李瑞元 #李曙原 #LeeSeoWon #MeToo #sexualharassment @LINK\xa0…'],1,31,"['酒后', '强吻', '女星', '还', '掏', '利器', '威胁', '，', '鲜肉', '男星', '遭', '法办', '丢', '工作', '#', '이', '서', '원', '#', '李瑞元', '#', '李曙原', '#', 'LeeSeoWon', '#', 'MeToo', '#', 'sexualharassment', '@', 'LINK', '…']",31
1397,2018-05-16,1个月只吃2碗饭！吴达秀性丑闻借酒浇愁喝到住院 #韩国 #SouthKorea #与神同行 #신과함께 #Alongwiththegods #吴达秀 #吴达洙 #오달수 #MeToo  @LINK …,['1个月只吃2碗饭！吴达秀性丑闻借酒浇愁喝到住院 #韩国 #SouthKorea #与神同行 #신과함께 #Alongwiththegods #吴达秀 #吴达洙 #오달수 #MeToo  @LINK\xa0…'],1,42,"['1', '个', '月', '只', '吃', '2', '碗饭', '！', '吴达秀', '性丑闻', '借酒浇愁', '喝', '到', '住院', '#', '韩国', '#', 'SouthKorea', '#', '与', '神', '同行', '#', '신', '과', '함', '께', '#', 'Alongwiththegods', '#', '吴达秀', '#', '吴达洙', '#', '오', '달', '수', '#', 'MeToo', '@', 'LINK', '…']",42
1398,2018-05-15,#MeToo 我想只适用国外，而非台湾XD [爆卦] 性侵滥诉事件小整理  @LINK …,['#MeToo 我想只适用国外，而非台湾XD [爆卦] 性侵滥诉事件小整理  @LINK\xa0…'],1,23,"['#', 'MeToo', '我', '想', '只', '适用', '国外', '，', '而', '非', '台湾', 'XD', '[', '爆卦', ']', '性侵', '滥诉', '事件', '小', '整理', '@', 'LINK', '…']",23
1399,2018-05-14,人家没跟他 #metoo 已经很给面子啦🙄,['人家没跟他 #metoo 已经很给面子啦🙄'],1,11,"['人家', '没', '跟', '他', '#', 'metoo', '已经', '很', '给面子', '啦', '🙄']",11
1400,2018-05-13,#胶事录特约转载：#metoo 牵连甚广 法国电视经典「睇肉」项目都要腰斩  @LINK ,['#胶事录特约转载：#metoo 牵连甚广 法国电视经典「睇肉」项目都要腰斩  @LINK'],1,22,"['#', '胶事录', '特约', '转载', '：', '#', 'metoo', '牵连', '甚广', '法国', '电视', '经典', '「', '睇', '肉', '」', '项目', '都', '要', '腰斩', '@', 'LINK']",22
1401,2018-05-13,最新胶事： #metoo 牵连甚广 法国电视经典「睇肉」项目都要腰斩  @LINK ,['最新胶事： #metoo 牵连甚广 法国电视经典「睇肉」项目都要腰斩  @LINK'],1,20,"['最新', '胶事', '：', '#', 'metoo', '牵连', '甚广', '法国', '电视', '经典', '「', '睇', '肉', '」', '项目', '都', '要', '腰斩', '@', 'LINK']",20
1402,2018-05-13," @LINK  全球大约两亿人收视的欧洲歌唱大赛，12号在葡萄牙举行第63届的决赛，以色列女歌手芭兹莱以动感歌曲""玩具""，响应 #MeToo 全球反性骚扰运动，击败其他25名参赛者，为以色列抱回冠军。数千名以国民众开心得手舞足蹈，甚至连总理纳坦雅胡都不例外。  @LINK …","[' @LINK\xa0 全球大约两亿人收视的欧洲歌唱大赛，12号在葡萄牙举行第63届的决赛，以色列女歌手芭兹莱以动感歌曲""玩具""，响应 #MeToo 全球反性骚扰运动，击败其他25名参赛者，为以色列抱回冠军。数千名以国民众开心得手舞足蹈，甚至连总理纳坦雅胡都不例外。  @LINK\xa0…']",1,69,"['@', 'LINK', '全球', '大约', '两亿人', '收视', '的', '欧洲', '歌唱', '大赛', '，', '12', '号', '在', '葡萄牙', '举行', '第', '63', '届', '的', '决赛', '，', '以色列', '女歌手', '芭兹莱以', '动感', '歌曲', '""', '玩具', '""', '，', '响应', '#', 'MeToo', '全球', '反', '性骚扰', '运动', '，', '击败', '其他', '25', '名', '参赛者', '，', '为', '以色列', '抱回', '冠军', '。', '数千名', '以国', '民众', '开心', '得', '手舞足蹈', '，', '甚至', '连', '总理', '纳坦雅', '胡', '都', '不', '例外', '。', '@', 'LINK', '…']",69
